0 TSLA 80.0538 157 36
100 TSLA 114.508 678 852
200 TSLA 134.309 12 226
300 TSLA 142.456 30 503
400 TSLA 136.194 222 983
500 TSLA 140.718 186 77
600 TSLA 148.333 715 674
700 TSLA 151.699 13 62
800 TSLA 152.857 808 122
900 TSLA 150.536 725 281
1000 TSLA 158.655 361 590
1100 TSLA 162.397 326 326
1200 TSLA 161.751 227 215
1300 TSLA 163.225 285 550
1400 TSLA 166.765 679 163
1500 TSLA 169.226 929 678
1600 TSLA 174.306 868 799
1700 TSLA 175.016 462 745
1800 TSLA 172.05 178 548
1900 TSLA 178.15 641 858
2000 TSLA 178.643 30 665
2100 TSLA 185.969 42 202
2200 TSLA 189.076 757 750
2300 TSLA 188.374 702 10
2400 TSLA 197.986 291 45
2500 TSLA 200.105 487 788
2600 TSLA 206.154 967 751
2700 TSLA 208.876 485 30
2800 TSLA 206.185 43 145
2900 TSLA 209.999 970 96
3000 TSLA 217.111 443 703
3100 TSLA 216.62 866 524
3200 TSLA 223.64 790 20
3300 TSLA 220.84 742 697
3400 TSLA 229.394 261 602
3500 TSLA 227.603 217 6
3600 TSLA 231.903 37 684
3700 TSLA 236.49 768 802
3800 TSLA 239.737 683 878
3900 TSLA 239.837 791 387
4000 TSLA 248.426 817 517
4100 TSLA 241.736 222 701
4200 TSLA 242.434 412 422
4300 TSLA 253.182 714 104
4400 TSLA 252.531 109 829
4500 TSLA 254.88 1000 205
4600 TSLA 256.115 705 317
4700 TSLA 262.351 342 646
4800 TSLA 266.975 592 339
4900 TSLA 266.551 714 134
5000 TSLA 271.23 713 182
5100 TSLA 272.567 491 707
5200 TSLA 269.566 777 73
5300 TSLA 267.105 482 320
5400 TSLA 275.252 65 519
5500 TSLA 270.519 77 655
5600 TSLA 271.646 707 351
5700 TSLA 273.206 468 124
5800 TSLA 269.038 435 956
5900 TSLA 272.031 296 351
6000 TSLA 269.578 602 498
6100 TSLA 277.018 494 610
6200 TSLA 280.544 258 196
6300 TSLA 279.129 902 204
6400 TSLA 285.204 615 755
6500 TSLA 279.958 924 114
6600 TSLA 286.943 121 391
6700 TSLA 286.176 652 871
6800 TSLA 292.825 633 289
6900 TSLA 303.407 566 403
7000 TSLA 306.173 558 741
7100 TSLA 305.856 135 952
7200 TSLA 305.1 148 953
7300 TSLA 309.631 345 791
7400 TSLA 309.945 833 363
7500 TSLA 308.839 314 999
7600 TSLA 307.485 92 425
7700 TSLA 312.655 419 839
7800 TSLA 312.424 102 386
7900 TSLA 313.314 446 40
8000 TSLA 317.295 102 5
8100 TSLA 312.7 261 629
8200 TSLA 314.123 366 440
8300 TSLA 315.731 210 553
8400 TSLA 319.651 49 252
8500 TSLA 325.441 185 157
8600 TSLA 325.856 765 53
8700 TSLA 327.862 896 225
8800 TSLA 326.257 483 397
8900 TSLA 331.835 289 87
9000 TSLA 332.921 895 121
9100 TSLA 339.75 414 187
9200 TSLA 353.5 688 938
9300 TSLA 356.614 497 957
9400 TSLA 355.554 635 22
9500 TSLA 356.525 298 684
9600 TSLA 360.896 264 120
9700 TSLA 364.115 434 620
9800 TSLA 355.791 273 93
9900 TSLA 362.527 322 933
10000 TSLA 363.268 377 520
10100 TSLA 369.278 401 792
10200 TSLA 364.069 559 345
10300 TSLA 365.058 851 358
10400 TSLA 362.032 493 517
10500 TSLA 364.111 597 727
10600 TSLA 365.636 256 676
10700 TSLA 373.806 837 858
10800 TSLA 376.647 64 880
10900 TSLA 376.878 359 672
11000 TSLA 377.748 896 225
11100 TSLA 374.604 483 397
11200 TSLA 377.812 827 359
11300 TSLA 377.624 969 47
11400 TSLA 386.405 858 160
11500 TSLA 397.641 785 643
11600 TSLA 400.912 74 783
11700 TSLA 400.404 659 266
11800 TSLA 400.241 795 19
11900 TSLA 406.288 264 120
12000 TSLA 408.201 747 41
12100 TSLA 405.012 573 715
12200 TSLA 403.579 777 484
12300 TSLA 406.632 574 247
12400 TSLA 406.359 102 386
12500 TSLA 404.155 242 876
12600 TSLA 410.345 101 101
12700 TSLA 405.569 990 243
12800 TSLA 408.532 296 13
12900 TSLA 406.229 751 45
13000 TSLA 416.54 673 550
13100 TSLA 420.03 626 592
13200 TSLA 417.452 752 382
13300 TSLA 419.653 583 669
13400 TSLA 419.318 268 853
13500 TSLA 422.096 827 359
13600 TSLA 423.743 347 774
13700 TSLA 429.794 293 327
13800 TSLA 446.14 779 753
13900 TSLA 451.376 56 445
14000 TSLA 454.274 375 75
14100 TSLA 451.454 573 238
14200 TSLA 449.734 476 661
14300 TSLA 449.133 221 852
14400 TSLA 448.929 218 428
14500 TSLA 459.254 314 774
14600 TSLA 464.677 675 662
14700 TSLA 467.459 661 151
14800 TSLA 477.3 265 205
14900 TSLA 472.814 874 877
15000 TSLA 475.797 217 465
15100 TSLA 482.231 916 595
15200 TSLA 488.207 197 868
15300 TSLA 485.264 262 826
15400 TSLA 490.641 94 990
15500 TSLA 489.976 357 350
15600 TSLA 491.686 740 384
15700 TSLA 487.1 234 593
15800 TSLA 499.324 601 35
15900 TSLA 499.97 502 469
16000 TSLA 496.454 385 340
16100 TSLA 498.052 102 882
