0 GOOGL 118.586 11 245
100 GOOGL 117.715 949 733
200 GOOGL 127.282 830 386
300 GOOGL 139.628 126 110
400 GOOGL 138.046 38 463
500 GOOGL 140.531 383 247
600 GOOGL 146.412 494 804
700 GOOGL 150.671 309 327
800 GOOGL 152.231 232 686
900 GOOGL 150.906 127 889
1000 GOOGL 154.813 273 182
1100 GOOGL 158.807 604 993
1200 GOOGL 164.775 571 820
1300 GOOGL 164.399 273 159
1400 GOOGL 167.198 326 465
1500 GOOGL 167.305 628 760
1600 GOOGL 175.966 469 495
1700 GOOGL 176.218 20 517
1800 GOOGL 173.593 854 396
1900 GOOGL 180.425 107 922
2000 GOOGL 180.465 171 179
2100 GOOGL 185.534 32 173
2200 GOOGL 189.088 463 812
2300 GOOGL 196.233 872 218
2400 GOOGL 201.815 399 940
2500 GOOGL 197.517 685 676
2600 GOOGL 200.297 706 605
2700 GOOGL 203.793 266 14
2800 GOOGL 206.112 470 743
2900 GOOGL 211.507 230 94
3000 GOOGL 214.339 695 551
3100 GOOGL 215.615 976 665
3200 GOOGL 219.221 385 238
3300 GOOGL 220.092 828 867
3400 GOOGL 225.196 967 549
3500 GOOGL 227.268 146 920
3600 GOOGL 235.824 632 489
3700 GOOGL 238.237 399 658
3800 GOOGL 238.992 813 848
3900 GOOGL 239.582 197 930
4000 GOOGL 247.311 927 963
4100 GOOGL 246.523 185 426
4200 GOOGL 241.945 709 497
4300 GOOGL 247.996 524 30
4400 GOOGL 251.655 296 851
4500 GOOGL 257.372 194 373
4600 GOOGL 258.479 592 304
4700 GOOGL 263.326 896 716
4800 GOOGL 263.121 447 988
4900 GOOGL 262.863 718 755
5000 GOOGL 276.319 876 434
5100 GOOGL 273.518 246 754
5200 GOOGL 273.575 297 185
5300 GOOGL 267.938 916 589
5400 GOOGL 273.626 102 381
5500 GOOGL 272.712 961 998
5600 GOOGL 275.194 340 962
5700 GOOGL 271.617 183 260
5800 GOOGL 271.561 344 715
5900 GOOGL 268.963 72 813
6000 GOOGL 271.515 403 48
6100 GOOGL 277.581 337 239
6200 GOOGL 278.388 252 794
6300 GOOGL 278.357 208 212
6400 GOOGL 286.384 567 376
6500 GOOGL 282.084 174 290
6600 GOOGL 285.209 292 917
6700 GOOGL 285.266 143 159
6800 GOOGL 292.403 681 51
6900 GOOGL 303.671 838 979
7000 GOOGL 303.643 736 756
7100 GOOGL 308.166 345 557
7200 GOOGL 306.366 964 402
7300 GOOGL 304.912 386 116
7400 GOOGL 313.097 415 798
7500 GOOGL 313.72 186 530
7600 GOOGL 305.929 775 77
7700 GOOGL 309.739 426 751
7800 GOOGL 313.847 84 791
7900 GOOGL 314.806 333 11
8000 GOOGL 310.126 772 352
8100 GOOGL 316.654 375 638
8200 GOOGL 313.029 184 236
8300 GOOGL 315.684 12 277
8400 GOOGL 321.465 200 726
8500 GOOGL 320.686 613 189
8600 GOOGL 326.627 734 525
8700 GOOGL 329.125 546 213
8800 GOOGL 327.499 819 8
8900 GOOGL 329.906 292 917
9000 GOOGL 329.974 911 545
9100 GOOGL 339.181 546 51
9200 GOOGL 352.131 275 240
9300 GOOGL 353.469 468 795
9400 GOOGL 357.813 180 65
9500 GOOGL 358.105 964 86
9600 GOOGL 358.534 269 394
9700 GOOGL 365.73 717 736
9800 GOOGL 365.559 99 650
9900 GOOGL 356.452 448 896
10000 GOOGL 360.976 621 925
10100 GOOGL 362.807 241 432
10200 GOOGL 362.84 209 355
10300 GOOGL 365.392 677 36
10400 GOOGL 365.212 217 390
10500 GOOGL 363.845 715 206
10600 GOOGL 361.98 237 949
10700 GOOGL 370.398 554 67
10800 GOOGL 374.767 881 91
10900 GOOGL 377.275 226 901
11000 GOOGL 378.867 849 584
11100 GOOGL 377.436 314 196
11200 GOOGL 379.329 388 572
11300 GOOGL 376.792 287 847
11400 GOOGL 388.742 598 298
11500 GOOGL 387.992 294 615
11600 GOOGL 397.925 628 413
11700 GOOGL 404.583 480 461
11800 GOOGL 400.436 822 701
11900 GOOGL 397.895 944 402
12000 GOOGL 408.207 570 319
12100 GOOGL 411.141 147 788
12200 GOOGL 403.714 858 48
12300 GOOGL 402.741 63 693
12400 GOOGL 409.374 916 487
12500 GOOGL 404.378 767 260
12600 GOOGL 407.3 746 947
12700 GOOGL 409.476 678 151
12800 GOOGL 404.706 334 453
12900 GOOGL 407.475 168 128
13000 GOOGL 414.602 298 105
13100 GOOGL 418.39 236 713
13200 GOOGL 421.996 974 994
13300 GOOGL 418.821 411 123
13400 GOOGL 416.89 792 644
13500 GOOGL 421.037 735 836
13600 GOOGL 420.004 170 871
13700 GOOGL 433.187 941 241
13800 GOOGL 436.74 9 625
13900 GOOGL 444.584 156 835
14000 GOOGL 447.709 20 897
14100 GOOGL 452.095 967 515
14200 GOOGL 447.522 453 875
14300 GOOGL 448.817 832 785
14400 GOOGL 449.404 674 621
14500 GOOGL 453.544 913 72
14600 GOOGL 459.104 475 947
14700 GOOGL 461.595 789 689
14800 GOOGL 467.543 246 658
14900 GOOGL 472.765 969 316
15000 GOOGL 470.206 585 407
15100 GOOGL 475.232 970 116
15200 GOOGL 478.837 160 640
15300 GOOGL 481.915 22 872
15400 GOOGL 484.807 925 914
15500 GOOGL 488.665 625 371
15600 GOOGL 491.886 546 698
15700 GOOGL 490.09 978 150
15800 GOOGL 490.03 439 503
15900 GOOGL 488.67 600 507
16000 GOOGL 498.743 724 823
16100 GOOGL 494.413 12 634
16200 GOOGL 493.254 220 865
16300 GOOGL 497.616 186 683
